"","screenName","text","retweet_count","favorite_count","score","absolute_score","lon","lat"
"485","lexkominek","I love when the @Starbucks #GiveGood ad is cropped for a square video and just says ""VEGOO"" #VEGOO https://t.co/RDYb83yFHL",0,0,1,1,-114.0708459,51.0486151
"487","lilmomma7673","#givegood early morning!
Long day!",0,0,0,0,-89.9845476,38.6703266
"488","lilmomma7673","#givegood
Starbucks Yay",0,0,1,1,-89.9845476,38.6703266
"490","LindaJMills","Love everything about this! #givegood This Family Took Their Holiday Photos in Starbucks, and Honestly, We&amp;#8217;re‚Ä¶ https://t.co/bdVJFyEoGy",1,1,1,1,-122.3320708,47.6062095
"493","LindseyMelton","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-78.6568942,37.4315734
"498","LisaTownsend01","@Starbucks playing starbucks for life. so fun! #GiveGood These tweets are inspiring!",0,0,2,2,-77.0368707,38.9071923
"502","LizLizdamadepor","We did it #starbucks #givegood we were 1 in a 50,000 #christmascard #giftcards  in all #USA‚Ä¶ https://t.co/cAXAfTNX2T",0,0,0,0,-87.6297982,41.8781136
"503","LolizaaY","#givegood the gift of joy coffee!",0,0,1,1,-117.2286478,33.7825194
"507","lov_dance","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",252,0,2,2,-85.323214,51.253775
"513","lovlyfe","No ugly Christmas sweaters here... #merrychristmas #starbucks #givegood Ì†ΩÌ≤ö‚ù§Ô∏è @Starbucks https://t.co/mjgPmggAcQ",0,0,0,0,-80.965652,32.032139
"514","lrendmc","Excited to see these crowds - ready to meet the Starbucks Give Good squad and get their holiday gift card.‚Ä¶ https://t.co/lOIz8jZMgx",0,0,3,3,-87.6297982,41.8781136
"517","LuLaRoe_by_Kari","#GiveGood with Starbucks by leaving a Starbucks card for your hardworking mail carrier!",0,0,0,0,-119.4179324,36.778261
"518","lwiltzius","Got an awesome Gift Card from #StarbucksforLife  from a good friend - that's #GiveGood I'll pass it on!",0,0,2,2,-120.7401385,47.7510741
"520","lynnegoodwin","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",600,0,0,0,-119.2920585,36.3302284
"525","magster95945","Pay it forward, buy a random person a treat just to show you care.#GiveGood",0,0,0,0,-121.0610606,39.2190608
"526","mahwishfatima23","Kind words cost nothing, small gesture of love hurts no one. Do good to others it will come back to u one day #givegood",2,4,1,1,-95.712891,37.09024
"527","mainstreetnorth","Starbucks sent me a hand written note. Like how freaking adorable is this! #givegood  I seriously needed this today. https://t.co/LgIRrGVIN3",2,83,1,1,-81.5636838,28.80777
"531","mandersx410","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",600,0,0,0,-73.9865533,40.7263542
"532","MandiNeitzel","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",600,0,0,0,-99.9018131,41.4925374
"536","MargaritaRath","#givegood
I love my peppermint mocha Ì†ΩÌ∏ç",0,0,0,0,-95.3698028,29.7604267
"544","Martina67Warren","#givegood Starbucks is a great role model. Pay it forward!",0,0,1,1,-112.3496021,33.4355977
"545","mary_tabata","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",600,0,0,0,-118.2436849,34.0522342
"548","mathdr91","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",600,0,0,0,-94.1265562,30.080174
"549","MattADavisIsMe","Do something nice to show someone you care. #givegood",0,2,1,1,-97.229298,32.9341893
"552","mconder","#givegood I hope all of the Emergency Responders have a Happy, Healthy and Safe Holiday Season and New Year!",0,0,2,2,-104.6091409,38.2544472
"553","MeaMuzQ","#givegood  be a blessing to someone else!! Some who can pay it back!!Ì†ΩÌ≤ã",0,1,0,0,-96.7969879,32.7766642
"556","meegan1119","Peace. Love. Joy. ‚úåÌ†ºÌøº‚ù§Ô∏èÌ†ΩÌ∏äÌ†ºÌæÖÌ†ºÌøºÌ†ºÌæÑÌ†ºÌæÅ #stylinrylan #proudmomma #givegood‚Ä¶ https://t.co/uJItdflJJb",0,0,0,0,-111.8357564,39.7074404
"559","megannina2013","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",600,0,0,0,-71.0588801,42.3600825
"561","megzrx","Teaching my son the importance of helping others by getting presents for children who may not otherwise have any. #GiveGood",0,1,1,1,-95.3725285,29.74689
"563","MelFenster","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-74.0059728,40.7127753
"568","miaaingeal","For all of the college students out there finishing finals and living at #Starbucks be sure to tip your hard workin‚Ä¶ https://t.co/7yXB6WtuS3",0,0,-1,1,-118.2436849,34.0522342
"572","MikaylaStrader","RT @love_joelle12: Retweet to be on the Nice list this year #StarbucksforLife #GiveGood",2,0,1,1,-88.1833583,42.3991225
"573","MikeK0610","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",614,0,1,1,-81.655651,30.3321838
"577","mindopolis","Pay it forward at this time of year and year round #GiveGood",0,0,0,0,-86.2283864,43.0630734
"578","minnie0672","My students, knowing I was going out on medical leave, made this for me #givegood https://t.co/cWJ3v9yeCR",0,1,0,0,-81.3792365,28.5383355
"580","MissArisBee","I love Starbucks #givegood",0,0,1,1,-111.0937311,39.3209801
"581","MissKris80","#givegood organized a toy drive!",0,1,0,0,-97.0336417,35.9739448
"584","misspralexander","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-95.6160549,30.0971621
"585","misspralexander","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",1269,0,1,1,-95.6160549,30.0971621
"586","misty_tl","RT @Starbucks: @mainstreetnorth Happy Holidays, Sarah! Thank you for showing others how to #GiveGood. Ì†ΩÌ≤ö",1,0,0,0,-84.3879824,33.7489954
"590","Mitlap34","Remember that love and time are free to give. It might just make someone's day!  #givegood",1,2,2,2,-92.2895948,34.7464809
"591","mizzkandii","#givegood This holiday season remeber it is better to give than receive.  Help someone out and be grateful for your many blessings‚ù§",0,0,2,2,-79.0192997,35.7595731
"599","mooploops","When I can afford it, I really want to do Blessing Bags for the homeless! I wanted to volunteer at the LA Mission o‚Ä¶ https://t.co/Ey26DAunls",0,0,2,2,-111.6351101,39.4864314
"602","MrMreardon23","No act of kindness no matter how small, is ever wasted #GiveGood",0,0,0,0,-119.045955,35.345629
"603","MrMreardon23","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-119.045955,35.345629
"606","MrsEllisEnglish","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-122.3320708,47.6062095
"613","MsHillaryWalter","RT @StarbucksCanada: @MsHillaryWalter Thanks for giving back this holiday season! We‚Äôd love to #GiveGood to you, please check your inbox Ì†ΩÌ∏ä",1,0,0,0,-75.6971931,45.4215296
"614","msjennica","#givegood today i paid it forward for a very busy mother of twins, on a Friday, at lunch time. Enjoy your extra shot",0,1,1,1,-119.4179324,36.778261
"616","mslyssah","#givegood Get out and love on your community. Adopt a family for Christmas. Take treats to the Senior Center. Just go spread love.",0,0,2,2,-122.3151314,47.8209301
"621","MuffinTinn","Make someone‚Äôs day by paying for there meal/drink  #GiveGood",0,0,0,0,-118.4338345,34.2504595
"626","mztubbyrose","There‚Äôs always time to give back! Bring friends and volunteer #AngelTree #SalvationArmy #GiveGood https://t.co/CujC7cMz9n",0,0,0,0,-117.1610838,32.715738
"627","namenottaken415","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",1269,0,1,1,-74.4056612,40.0583238
"628","namenottaken415","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",600,0,0,0,-74.4056612,40.0583238
"632","nathan_chiu","During finals season, it‚Äôs easy to wallow in misery. Finding a way to #GiveGood to others around you helps everyone ^___^",1,3,-1,1,-71.2923877,42.296797
"636","nicetreez","#givegood starbucks!",0,0,0,0,-85.6023643,44.3148443
"641","NicoleKuntz_1","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",252,0,2,2,-85.323214,51.253775
"642","NIN10DOPRINCESS","Spread the Christmas Cheer to all! #givegood",0,0,1,1,-104.990251,39.7392358
"646","nita_petersen","#givegood RT for Starbucks for life",2,3,0,0,-101.0020119,47.5514926
"653","OGUZinthehouse","RT @ladygaga: Thank u @Starbucks &amp; @Spotify for celebrating artists who #GiveGood with a donation to @BTWFoundation, and to great organizat‚Ä¶",5233,0,2,2,-78.458708,38.253749
"654","Ohnormami","''Tis the season to help more and want less! Do a random act of kindness it's totally worth it ! #GiveGood  spend love not hate",2,2,2,2,-118.3502549,34.0984622
"656","Olivia_N_Bohrer","Find a cause you‚Äôre passionate about. I love animals, therefore I volunteer at an animal rescue shelter. #givegood",0,0,2,2,-74.9832385,40.1352373
"657","orangutroy","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-111.9318663,41.6388754
"658","originaladymoon","Sharing a coffee with mom ‚ù§ #givegood",0,1,0,0,-82.9000751,32.1656221
"659","OULuvsMe","#givegood Share some love, give a hug. Sit a while and share a smile. Your  love, kindness, and time are the best gifts!",0,2,6,6,-81.8603778,30.0688512
"672","Platnm3kt","Collecting Holiday Toys For A Family In Need #givegood",0,0,0,0,-87.6297982,41.8781136
"675","pmulvehill","#givegood playing Starbucks for life...wouldn't that be something!",0,0,0,0,-81.0998342,32.0835407
"676","POFD6Chief","RT @IAFFL3711: Come meet firefighters as they collect toys in honor of Josie &amp; McKenzie #GiveGood https://t.co/DmWibL5sEZ",5,0,1,1,-120.7401385,47.7510741
"680","pray4all","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",600,0,0,0,-122.3320708,47.6062095
"688","QueenCoronaKitt","@b_mo_88 Feminine hygiene products are also extremely important and often forgotten in care packages. #GiveGood",0,0,1,1,-122.6764815,45.5230622
"689","queensoybean","#givegood I participated in charity work in my town!",0,0,1,1,-81.0739825,33.9934867
"695","RachelGood","enjoying a wonderful #peppermintmocha on this #snowday #givegood",0,1,2,2,-78.8783689,42.8864468
"696","RaeGifford","Sharing is Caring #givegood ‚òïÔ∏è",0,0,0,0,-122.0369239,47.3733483
"698","rainierbrock","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",614,0,1,1,-122.3320708,47.6062095
"703","reallyKWeed","#givegood visit those in the hospital who won't be at home with their loved ones for Christmas, both patients and caretakers alike. Ì†ΩÌ≤ö‚ù§Ô∏è",0,0,0,0,-90.0715323,29.9510658
"705","RecoveryAuthor1","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",252,0,2,2,-123.0867536,44.0520691
"706","RedsledDan","Take the best of the holidays and multiply it throughout the coming year. #givegood",0,0,1,1,-122.3432929,47.6107748
"707","Relivrita","Perform a random act of kindness everyday! #givegood",0,1,1,1,-87.7017175,41.7205889
"712","Rio_HipHop","Thank You #Starbucks #GiveGood Project Appreciate The #Love !‚úåÌ†ºÌøº https://t.co/srtqb8Ckmx",0,0,0,0,-87.6297982,41.8781136
"717","robert_song","Love Starbucks' interactive games each season. :) #givegood",1,0,1,1,-93.9214109,35.1409156
"719","Rocksteady57","Be a cheerful giver...Happy Holidays! #givegood",0,0,1,1,-87.6297982,41.8781136
"720","Rocksteady57","#GiveGood retweet for a chance to win Starbucks for life. https://t.co/HWBeqONiKc",5,1,1,1,-87.6297982,41.8781136
"722","RosaceaeQueen","also you don‚Äôt have to buy things to play!
#GiveGood",0,0,0,0,-93.2425458,44.9715597
"723","Rose_alvarez7","RT @Starbucksnews: Wounded veterans, @davidvobora bring holiday cheer as part of @Starbucks #GiveGood squad https://t.co/k35rfEO027",33,0,1,1,-97.3307658,32.7554883
"729","RSwindell12","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-86.158068,39.768403
"730","rudedogpalomo","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-111.789027,33.3528264
"737","SaluteMeShawty","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",572,0,0,0,-75.977985,36.8529263
"738","samelaanderson","So here's an awesome campaign: Starbucks Canada is searching for people who are volunteering during the holidays an‚Ä¶ https://t.co/QRmIbreLNK",2,4,1,1,-123.1207375,49.2827291
"739","SandraD2429","Today #GiveGood and paid for a stranger's coffee. Someone was kind and bought my drink yesterday and had to pay it forward.",0,1,0,0,-122.2928974,47.1853785
"740","santooch93","got an extra play after matching 3 keys, then shook the snow globe, and then it didn't give me any credit for havin‚Ä¶ https://t.co/xGSABR2cR4",0,0,0,0,-101.8551665,33.5778631
"748","SeanHanda","RT @StarbucksCanada: @SeanHanda Thanks for giving back this holiday season! We‚Äôd love to #GiveGood to you, please send us a direct message Ì†ΩÌ∏ä",1,0,0,0,-78.319747,44.309058
"758","Shawn0387B","To all of the coffee addicts out there, don't forget to be generous to your hardworking  baristas #givegood",0,0,0,0,-78.8502856,35.732652
"761","SHEDanceStudios","Tis the season to give back. #givegood",0,0,0,0,-99.9018131,31.9685988
"764","SheridanWeldon","'Tis the season Ì†ºÌæÑ‚ù§Ô∏è #GiveGood https://t.co/HptY8OSRLk",0,13,0,0,-95.992775,36.1539816
"769","sierralashae","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-87.9196785,43.0405846
"773","simplylou58","RT @cookiegigan: @simplylou58 I think that they are too! #GiveGood",1,0,0,0,-114.0799175,50.897215
"774","Siobhan_Morfin","#GiveGood trying to get my sbux",0,0,0,0,-97.7430608,30.267153
"776","skyee_e","RT @TheRichlatino: #GiveGood got my card. Thanks @Starbucks https://t.co/CpJzZ9bKRN",1,0,0,0,-87.95339,41.96657
"779","snowiekate","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",614,0,1,1,-81.3069931,28.5474696
"781","SocJusticeStar","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",614,0,1,1,-118.369159,34.0757497
"783","Sojeles","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",252,0,2,2,-79.81377,43.681467
"788","spiderkat505","RT @CamilleLenore: RT OR TAG A FRIEND ‚ú® I'm going to send a random stranger a free drink to @Starbucks Ì†ΩÌ∏ä #HappyHolidays #GiveGood¬†¬†‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è h‚Ä¶",176,0,0,0,-90.0715323,29.9510658
"791","St80fConfusion","#givegood
Have you committed an RAK today?",0,0,0,0,-76.8996474,39.3491115
"792","stacysacco2345","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",1269,0,1,1,-78.8783689,42.8864468
"875","steelydanalbum","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-80.8431267,35.2270869
"878","suedown","RT @CityYearOrlando: .@Starbucks regional director surprised our hardworking partner teachers and admin at Evans HS with #GiveGood gift car‚Ä¶",2,0,0,0,-71.1077655,42.367746
"879","suekitty13","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",252,0,2,2,-120.1585339,54.1521752
"880","SueSwyt","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",600,0,0,0,-82.907123,40.4172871
"881","Sundee98","To the world you may be one person, but to one person you may be the world. #GiveGood #choosekind",0,0,0,0,-95.3698028,29.7604267
"882","SunDishStirling","Retweeted Rachel Maurer (@maurer_rachel):

Sending friends Starbucks coupons. ‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è who likes Starbucks? #givegood #StarbucksforLife",0,0,1,1,-115.1398296,36.1699412
"883","SunDishStirling","RT @maurer_rachel: Sending friends Starbucks coupons. ‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è who likes Starbucks? #givegood #StarbucksforLife",11,0,1,1,-115.1398296,36.1699412
"884","SunDishStirling","Retweeted Regina Freige (@reginaict):

#givegood retweet to win Starbucks for life",5,3,1,1,-115.1398296,36.1699412
"885","SunDishStirling","RT @reginaict: #givegood retweet to win Starbucks for life",8,0,1,1,-115.1398296,36.1699412
"886","SunDishStirling","Retweeted Carie Shipman (@CarieShipman):

#GiveGood retweet for a chance to win Starbucks for life.",2,1,1,1,-115.1398296,36.1699412
"887","SunDishStirling","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",1269,0,1,1,-115.1398296,36.1699412
"888","SunDishStirling","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-115.1398296,36.1699412
"889","SunDishStirling","RT @CamilleLenore: RT OR TAG A FRIEND ‚ú® I'm going to send a random stranger a free drink to @Starbucks Ì†ΩÌ∏ä #HappyHolidays #GiveGood¬†¬†‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è h‚Ä¶",176,0,0,0,-115.1398296,36.1699412
"890","SunDishStirling","Retweeted Alec Kunitskiy (@kunitskiyalec):

Retweet for free Starbucks  #givegood",0,0,1,1,-115.1398296,36.1699412
"891","supatau","Starting the weekend of right Ì†ΩÌ∏ç #GiveGood https://t.co/lRGkvdF5Ny",0,0,0,0,-77.0368707,38.9071923
"899","SVFFL876","RT @IAFFL3711: Come meet firefighters as they collect toys in honor of Josie &amp; McKenzie #GiveGood https://t.co/DmWibL5sEZ",5,0,1,1,-117.2393748,47.6732281
"900","SWA_superdisp","@Starbucks #givegood I challenge myself to give good today. It is a stressful day, but doing what is right will help.",0,0,1,1,-106.6055534,35.0853336
"911","Tasja75","#givegood spread cheer during the holidays by buying someone a coffee or volunteer. It always makes me feel good Ì†ΩÌ∏Ä",0,0,0,0,-74.0253715,40.7663711
"912","tasvec","My students are working on random acts of kindness this holiday season! #givegood",0,0,1,1,-88.7878678,43.7844397
"915","teapottery","Delivered meat/cheese and vegetable platters to police and fire depts today! Healthy holiday giving for real heroes... #GIVEGOOD",0,1,1,1,-122.6432244,48.2931559
"916","Tech_CPA","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",600,0,0,0,-122.7094767,42.1945758
"917","Tech_CPA","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",614,0,1,1,-122.7094767,42.1945758
"921","TerriRyc","#GiveGood happy holidays!",0,0,1,1,-86.158068,39.768403
"922","Tesa","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",614,0,1,1,-92.586828,34.5645371
"924","THE_PRSPLY_MVMT","RT @TheRealPatience: True greatness is not defined by what you have but by what you give. #GiveGood #GiveThanks #givemore",1,0,1,1,-84.3879824,33.7489954
"925","TheGorJess1","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",600,0,0,0,-119.4179324,36.778261
"928","TheRealPatience","True greatness is not defined by what you have but by what you give. #GiveGood #GiveThanks #givemore",1,3,1,1,-84.3879824,33.7489954
"929","TheRichlatino","#GiveGood got my card. Thanks @Starbucks https://t.co/CpJzZ9bKRN",1,23,0,0,-87.6297982,41.8781136
"931","thisisit10","If you want to arrange it
This world, you can change it
If we could somehow
Make this Christmas thing last
By helpi‚Ä¶ https://t.co/cISysjdcQ6",0,0,0,0,-81.6252073,41.5094709
"935","Thugsince94","#givegood I love Starbucks",0,0,1,1,-112.0740373,33.4483771
"936","tibbief","Pay It Forward this holiday season #givegood ‚òïÔ∏è",0,0,0,0,-82.4571776,27.950575
"937","TiffanyShuster","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",252,0,2,2,-85.323214,51.253775
"939","TimeToExpand","RT @roxypeanut: James and I just made our drop offs today for Toys For Tots and the Central Pa Food Bank! #GiveGood",2,0,0,0,-74.0059728,40.7127753
"943","tmw1019","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-76.6412712,39.0457549
"944","tmw1019","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",600,0,0,0,-76.6412712,39.0457549
"951","toyqueen","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",614,0,1,1,-99.9018131,31.9685988
"955","tracigesell","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-76.9830358,39.8006553
"958","trellina_w","Ready for holiday yumminess! #givegood¬† #Starbucks Ì†ºÌΩ∂",0,0,0,0,-79.7919754,36.0726354
"962","u2peacegirl","Sore throat demands a Green Tea Frappuccino. Loving this festive color combo. ‚ù§Ô∏èÌ†ºÌæÖÌ†ºÌøªÌ†ºÌæÑ‚òïÔ∏è#givegood‚Ä¶ https://t.co/0nncT8xbTo",0,0,0,0,-122.4414929,37.7764448
"965","veronica1580","RT @WRogue67: Make someone‚Äôs morning by paying for the person‚Äôs order behind you in a drive thru line #givegood",7,0,0,0,-118.1164613,34.5794343
"966","veronica1580","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",1269,0,1,1,-118.1164613,34.5794343
"967","veronica1580","RT @sabaholic: #givegood the best way to spread holiday cheer is by giving someone a random surprise.",46,0,2,2,-118.1164613,34.5794343
"971","WadkinsMarlena","Love and kindness #givegood",0,0,2,2,-89.3985283,40.6331249
"972","WadkinsMarlena","Be Kind to one another Merry Christmas!! Happy New Year!!#givegood",0,0,2,2,-89.3985283,40.6331249
"973","WadkinsMarlena","Starbucks for life #givegood",0,0,0,0,-89.3985283,40.6331249
"975","War_Ur","@b_mo_88 And at this time of year, stick some foot and hand warmers inside. #GiveGood",0,0,0,0,-76.6121893,39.2903848
"976","WarrenL914","Give someone a hug! #GiveGood",0,0,1,1,-73.9204158,41.2900939
"984","wpegues","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-77.0287949,38.8983313
"985","wpegues","RT @mariap0117: No act of kindness no matter how small, is ever wasted #GiveGood",85,0,0,0,-77.0287949,38.8983313
"986","wxynot","@StarbucksCanada @TamaraMcCleary Hi guys, 
Just to say ... !

Cheers from Montreal #GiveGood https://t.co/xkqiC5V6V1",0,0,0,0,-73.567256,45.5016889
"987","XeroAlli","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-95.712891,37.09024
"988","xojasmyn_","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-81.1941138,35.2656247
"990","YanMinYang1","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",252,0,2,2,-73.567256,45.5016889
"995","yvonnetweets","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",290,0,1,1,-118.2436849,34.0522342
